id,name,quality,level,required_level,item_class_name,item_class_id,item_subclass_name,item_subclass_id,inventory_type,purchase_price,sell_price,is_equippable
55342,Irontree Staff,UNCOMMON,36,32,Weapon,2,Staff,10,TWOHWEAPON,4338826,867765,True
93548,Crafted Dreadful Gladiator's Armplates of Alacrity,RARE,39,35,Armor,4,Plate,4,WRIST,120775,24155,True
4386,Ice Deflector,COMMON,13,10,Consumable,0,Explosives and Devices,0,NON_EQUIP,700,175,False
15134,Cutthroat's Hat,UNCOMMON,21,14,Armor,4,Leather,2,HEAD,166711,33342,True
14810,Warstrike Armsplints,UNCOMMON,29,23,Armor,4,Mail,3,WRIST,1041717,208343,True
24082,Khorium Inferno Band,RARE,32,27,Armor,4,Miscellaneous,0,FINGER,156488,39122,True
24783,Murkblood Boots,UNCOMMON,32,27,Armor,4,Leather,2,FEET,1773152,354630,True
1722,Thornstone Sledgehammer,RARE,23,16,Weapon,2,Mace,5,TWOHWEAPON,1391550,278310,True
12987,Darkweave Breeches,RARE,14,8,Armor,4,Cloth,1,LEGS,11446,2289,True
3308,Barbaric Cloth Gloves,UNCOMMON,8,5,Armor,4,Cloth,1,HAND,1270,254,True
3950,Twill Shoulderpads,POOR,28,22,Armor,4,Cloth,1,SHOULDER,642310,128462,True
36458,Frozen Shield,UNCOMMON,35,30,Armor,4,Shield,6,SHIELD,2198092,439618,True
41348,Savage Saronite Walkers,RARE,35,29,Armor,4,Plate,4,FEET,354943,70988,True
176296,Withered Leather Wristguards,POOR,137,40,Armor,4,Leather,2,WRIST,502949,100589,True
204930,Sunless Grips,UNCOMMON,250,70,Armor,4,Leather,2,HAND,0,0,True
25103,Nightstalker Dagger,UNCOMMON,30,25,Weapon,2,Dagger,15,WEAPON,3278804,655760,True
6123,Novice's Robe,COMMON,1,1,Armor,4,Leather,2,ROBE,38,7,True
82267,Engraved Broadaxe,UNCOMMON,38,34,Weapon,2,Axe,1,TWOHWEAPON,4195538,839107,True
36235,Shoveltusk Waistband,UNCOMMON,33,28,Armor,4,Mail,3,WAIST,1213081,242616,True
2123,Cracked Leather Boots,COMMON,2,1,Armor,4,Leather,2,FEET,69,13,True
55679,Yojamba Britches,UNCOMMON,35,29,Armor,4,Leather,2,LEGS,2405803,481160,True
121023,Llothien Shoulders,UNCOMMON,44,40,Armor,4,Leather,2,SHOULDER,998108,199621,True
8751,Overlinked Coif,POOR,24,17,Armor,4,Mail,3,HEAD,237791,47558,True
1799,Rawhide Gloves,POOR,14,9,Armor,4,Leather,2,HAND,2362,472,True
177775,Depraved Darkblade's Grips,UNCOMMON,100,50,Armor,4,Leather,2,HAND,1298161,259632,True
167967,Notorious Combatant's Plate Boots,EPIC,60,50,Armor,4,Plate,4,FEET,2778979,555795,True
1351,Fingerbone Bracers,UNCOMMON,18,11,Armor,4,Cloth,1,WRIST,15954,3190,True
62259,Grunt's Plate Helm,COMMON,26,20,Armor,4,Plate,4,HEAD,833698,166739,True
2531,Great Axe,COMMON,24,17,Weapon,2,Axe,1,TWOHWEAPON,876149,175229,True
3591,Padded Belt,COMMON,17,10,Armor,4,Cloth,1,WAIST,7912,1582,True
62255,Grunt's Plate Boots,COMMON,26,20,Armor,4,Plate,4,FEET,907701,181540,True
1839,Rough Leather Belt,COMMON,5,3,Armor,4,Leather,2,WAIST,260,52,True
95411,Torn Zandalari Journal,COMMON,1,1,Consumable,0,Other,8,NON_EQUIP,81608,20402,False
10407,Raider's Shoulderpads,COMMON,13,8,Armor,4,Mail,3,SHOULDER,3253,650,True
1751,Linked Chain Pants,POOR,16,10,Armor,4,Mail,3,LEGS,7186,1437,True
2475,Reinforced Leather Gloves,COMMON,26,20,Armor,4,Leather,2,HAND,574536,114907,True
2507,Laminated Recurve Bow,COMMON,9,5,Weapon,2,Bow,2,RANGED,2920,584,True
55491,Direforge Vambraces,UNCOMMON,35,30,Armor,4,Plate,4,WRIST,1201480,240296,True
6119,Neophyte's Robe,COMMON,1,1,Armor,4,Cloth,1,ROBE,38,7,True
8247,Imperial Red Bracers,UNCOMMON,26,20,Armor,4,Cloth,1,WRIST,986168,197233,True
2495,Walking Stick,COMMON,4,2,Weapon,2,Staff,10,TWOHWEAPON,505,101,True
2395,Light Mail Boots,COMMON,5,3,Armor,4,Mail,3,FEET,375,75,True
176763,Glimmerhoof Breastplate,UNCOMMON,100,50,Armor,4,Plate,4,CHEST,2379719,475943,True
37779,Nixod's Chain-Threshed Spaulders,RARE,34,29,Armor,4,Mail,3,SHOULDER,2189076,437815,True
1843,Tanned Leather Belt,COMMON,10,6,Armor,4,Leather,2,WAIST,1022,204,True
36615,Expert's Longbow,UNCOMMON,32,27,Weapon,2,Bow,2,RANGED,4383642,876728,True
3599,Thin Cloth Belt,COMMON,2,1,Armor,4,Cloth,1,WAIST,43,8,True
15807,Light Crossbow,COMMON,4,2,Weapon,2,Crossbow,18,RANGEDRIGHT,491,98,True
159547,Warport Clobberer,UNCOMMON,58,50,Weapon,2,Mace,4,WEAPON,3993653,798730,True
82199,Trellised Sandals,UNCOMMON,38,33,Armor,4,Cloth,1,FEET,1754536,350907,True
121271,Moonfall Leggings,UNCOMMON,44,40,Armor,4,Cloth,1,LEGS,1378289,275657,True
160175,Bonepicker Helmet,UNCOMMON,58,50,Armor,4,Mail,3,HEAD,1964837,392967,True
56111,Temple Band,RARE,37,31,Armor,4,Miscellaneous,0,FINGER,213737,53434,True
33359,Thread-Bare Cloth Boots,POOR,32,27,Armor,4,Cloth,1,FEET,717453,143490,True
132507,Ironsight Cranial Cannon,EPIC,50,45,Armor,4,Plate,4,HEAD,384638,76927,True
1775,Brocade Gloves,POOR,16,0,Armor,4,Cloth,1,HAND,3408,681,True
36583,Skeletal Hacker,UNCOMMON,35,29,Weapon,2,Axe,0,WEAPON,3331665,666333,True
3587,Embroidered Belt,COMMON,26,20,Armor,4,Cloth,1,WAIST,594269,118853,True
198995,Isle Trapper's Breeches,UNCOMMON,200,60,Armor,4,Leather,2,LEGS,2352295,470459,True
13135,Lordly Armguards,RARE,29,23,Armor,4,Mail,3,WRIST,1249934,249986,True
106615,Varashi Gauntlets,UNCOMMON,42,38,Armor,4,Mail,3,HAND,1277587,255517,True
31299,The Oathkeeper,RARE,32,27,Weapon,2,Mace,5,TWOHWEAPON,4887519,977503,True
186143,Mawsworn Assassin's Backstabber,UNCOMMON,200,60,Weapon,2,Dagger,15,WEAPON,3951978,790395,True
62067,Flamewashed Mace,POOR,35,28,Weapon,2,Mace,4,WEAPONMAINHAND,1445389,289077,True
2151,Polished Scale Gloves,COMMON,17,10,Armor,4,Mail,3,HAND,7399,1479,True
10603,Schematic: Catseye Ultra Goggles,UNCOMMON,1,0,Recipe,9,Engineering,3,NON_EQUIP,3300,825,False
1815,Ornamental Mace,POOR,10,6,Weapon,2,Mace,4,WEAPONMAINHAND,1832,366,True
799,Rough Leather Vest,COMMON,5,3,Armor,4,Leather,2,CHEST,499,99,True
1831,Oaken War Staff,POOR,18,11,Weapon,2,Staff,10,TWOHWEAPON,21112,4222,True
13823,Stout War Staff,POOR,26,20,Weapon,2,Staff,10,TWOHWEAPON,1469488,293897,True
67027,Ring of Cursed Fate,RARE,36,30,Armor,4,Miscellaneous,0,FINGER,213737,53434,True
116427,Smoldering Breastplate,RARE,42,37,Armor,4,Plate,4,CHEST,92990,18598,True
9927,Brigade Bracers,UNCOMMON,23,16,Armor,4,Mail,3,WRIST,330446,66089,True
843,Tanned Leather Boots,COMMON,10,6,Armor,4,Leather,2,FEET,1506,301,True
851,Cutlass,COMMON,8,5,Weapon,2,Sword,7,WEAPON,2023,404,True
106407,Lunarglow Cord,UNCOMMON,39,35,Armor,4,Cloth,1,WAIST,1237867,247573,True
55495,Crystalvein Vambraces,UNCOMMON,36,32,Armor,4,Plate,4,WRIST,1221568,244313,True
1823,Bludgeoning Cudgel,POOR,14,8,Weapon,2,Mace,4,WEAPONMAINHAND,5622,1124,True
22535,Formula: Enchant Ring - Striking,POOR,1,0,Miscellaneous,15,Junk,0,NON_EQUIP,100000,25000,False
14955,Bloodforged Shoulder Pads,UNCOMMON,25,18,Armor,4,Plate,4,SHOULDER,1071873,214374,True
55659,Stagalbog Gloves,UNCOMMON,35,29,Armor,4,Leather,2,HAND,1176433,235286,True
2127,Cracked Leather Vest,COMMON,2,1,Armor,4,Leather,2,CHEST,85,17,True
24167,Design: Living Ruby Pendant,RARE,1,0,Recipe,9,Jewelcrafting,10,NON_EQUIP,120000,30000,False
175555,Eventide Gauntlets,UNCOMMON,100,50,Armor,4,Mail,3,HAND,1297788,259557,True
154803,Battered Greatmaul,POOR,37,40,Weapon,2,Mace,5,WEAPONMAINHAND,1416428,283285,True
25387,Tarnished Plate Pants,POOR,29,25,Armor,4,Plate,4,LEGS,857906,171581,True
90747,Dingy Plate Belt,POOR,35,33,Armor,4,Plate,4,WAIST,478002,95600,True
62087,Dirt-Caked Bracers,POOR,33,30,Armor,4,Leather,2,WRIST,503122,100624,True
2131,Shortsword,COMMON,2,1,Weapon,2,Sword,7,WEAPON,54,10,True
10107,Wanderer's Bracers,UNCOMMON,27,21,Armor,4,Leather,2,WRIST,992951,198590,True
35983,Foothold Hood,UNCOMMON,32,27,Armor,4,Cloth,1,HEAD,1705171,341034,True
36195,Skom Stitched-Belt,UNCOMMON,32,27,Armor,4,Mail,3,WAIST,1167033,233406,True
24975,Reaver Greaves,UNCOMMON,31,26,Armor,4,Plate,4,FEET,1781314,356262,True
1447,Ring of Saviors,EPIC,24,18,Armor,4,Miscellaneous,0,FINGER,91100,22775,True
24146,Initiate's Boots,COMMON,1,0,Armor,4,Plate,4,FEET,30,6,True
211938,Flame Inscribed Band,POOR,70,1,Miscellaneous,15,Junk,0,NON_EQUIP,546216,273198,False
24614,Vindicator Boots,UNCOMMON,30,25,Armor,4,Cloth,1,FEET,1745297,349059,True
36274,Ulduar Bracers,UNCOMMON,34,29,Armor,4,Mail,3,WRIST,1216481,243296,True
4018,Whetted Claymore,POOR,23,16,Weapon,2,Sword,8,TWOHWEAPON,456933,91386,True
2438,Embroidered Boots,COMMON,26,20,Armor,4,Cloth,1,FEET,865067,173013,True
17190,Ornate Buckler,COMMON,25,18,Armor,4,Shield,6,SHIELD,852816,170563,True
15214,Nobles Brand,UNCOMMON,22,15,Weapon,2,Sword,7,WEAPON,451898,90379,True
116526,Incised Broadaxe,UNCOMMON,40,37,Weapon,2,Axe,1,TWOHWEAPON,4358691,871738,True
121102,Hillstride Vest,UNCOMMON,44,40,Armor,4,Mail,3,CHEST,1363088,272617,True
3042,"BKP ""Sparrow"" Smallbore",UNCOMMON,19,12,Weapon,2,Gun,3,RANGEDRIGHT,169101,33820,True
3802,Hardened Leather Bracers,POOR,20,13,Armor,4,Leather,2,WRIST,33296,6659,True
3830,Recipe: Elixir of Fortitude,COMMON,1,0,Recipe,9,Alchemy,6,NON_EQUIP,2000,500,False
74610,Lunar Lantern,UNCOMMON,1,0,Miscellaneous,15,Companion Pets,2,NON_EQUIP,0,0,False
39522,Wolvar Shortbow,COMMON,29,26,Weapon,2,Bow,2,RANGED,2168208,433641,True
6350,Rough Bronze Boots,UNCOMMON,11,6,Armor,4,Mail,3,FEET,2726,545,True
15574,Marauder's Shoulder Pads,UNCOMMON,22,15,Armor,4,Mail,3,SHOULDER,237599,47519,True
36254,Wolvar Fists,UNCOMMON,34,29,Armor,4,Mail,3,HAND,1211564,242312,True
3994,Laminated Scale Bracers,POOR,28,22,Armor,4,Mail,3,WRIST,409642,81928,True
121042,Faronaar Chain Gauntlets,UNCOMMON,44,40,Armor,4,Mail,3,HAND,667937,133587,True
159818,Deepwarden Torch,UNCOMMON,58,50,Armor,4,Miscellaneous,0,HOLDABLE,2267240,453448,True
159590,Shipwrecker Blade,UNCOMMON,58,50,Weapon,2,Sword,7,WEAPON,3750077,750015,True
1738,Laced Mail Belt,POOR,11,7,Armor,4,Mail,3,WAIST,992,198,True
37698,Spaulders of Elder's Square,RARE,35,30,Armor,4,Plate,4,SHOULDER,302122,60424,True
15246,Demon Blade,UNCOMMON,29,24,Weapon,2,Dagger,15,WEAPON,3003879,600775,True
24622,Slavehandler Footpads,UNCOMMON,30,25,Armor,4,Cloth,1,FEET,1804010,360802,True
30754,Ancient Bone Mace,COMMON,29,25,Weapon,2,Mace,4,WEAPON,1726096,345219,True
20010,The Horde's Hellscream,COMMON,1,0,Quest,12,Quest,0,NON_EQUIP,0,0,False
118794,Felcore Iron Wand,RARE,43,38,Weapon,2,Wand,19,RANGEDRIGHT,5183347,1036669,True
9894,Huntsman's Shoulders,UNCOMMON,22,15,Armor,4,Leather,2,SHOULDER,393331,78666,True
3190,Beatstick,COMMON,4,2,Weapon,2,Mace,5,TWOHWEAPON,499,99,True
116478,Lunarglow Dagger,UNCOMMON,39,35,Weapon,2,Dagger,15,WEAPON,3623386,724677,True
6118,Squire's Pants,COMMON,1,1,Armor,4,Cloth,1,LEGS,38,7,True
1846,Chainmail Bracers,COMMON,10,6,Armor,4,Mail,3,WRIST,1033,206,True
1318,Night Reaver,RARE,14,9,Weapon,2,Axe,1,TWOHWEAPON,11446,2289,True
1758,Reinforced Chain Gloves,POOR,18,11,Armor,4,Mail,3,HAND,8308,1661,True
9850,Conjurer's Mantle,UNCOMMON,21,13,Armor,4,Cloth,1,SHOULDER,154819,30963,True
3198,Battering Hammer,UNCOMMON,14,9,Weapon,2,Mace,5,TWOHWEAPON,21760,4352,True
49286,X-51 Nether-Rocket X-TREME,EPIC,30,10,Miscellaneous,15,Mount,5,NON_EQUIP,2000000,0,False
178926,Shadowghast Ring,COMMON,175,60,Armor,4,Miscellaneous,0,FINGER,100,20,True
5482,Recipe: Kaldorei Spider Kabob,COMMON,1,0,Recipe,9,Cooking,5,NON_EQUIP,40,10,False
24958,Khan'aish Girdle,UNCOMMON,30,25,Armor,4,Plate,4,WAIST,1199061,239812,True
182990,Legionnaire's Bloodstained Sabatons,EPIC,200,60,Armor,4,Mail,3,FEET,3124591,624918,True
82258,Vine Boots,UNCOMMON,38,34,Armor,4,Leather,2,FEET,1765408,353081,True
176802,Meditator's Blade,UNCOMMON,100,50,Weapon,2,Dagger,15,WEAPON,3479015,695803,True
116502,Vinewrapped Spear,UNCOMMON,39,36,Weapon,2,Polearm,6,TWOHWEAPON,4276628,855325,True
36710,Avalanche Staff,UNCOMMON,35,30,Weapon,2,Staff,10,TWOHWEAPON,4388274,877654,True
10102,Councillor's Robes,UNCOMMON,29,23,Armor,4,Cloth,1,ROBE,1999902,399980,True
24782,Loosely Threaded Gloves,POOR,29,25,Armor,4,Cloth,1,HAND,420324,84064,True
15150,Ghostwalker Pads,UNCOMMON,21,13,Armor,4,Leather,2,SHOULDER,152673,30534,True
82178,Snowy Gauntlets,UNCOMMON,38,33,Armor,4,Plate,4,HAND,1173925,234785,True
2422,Augmented Chain Gloves,COMMON,21,14,Armor,4,Mail,3,HAND,67816,13563,True
204946,Starless Warboots,UNCOMMON,250,70,Armor,4,Plate,4,FEET,0,0,True
3602,Knitted Belt,COMMON,5,3,Armor,4,Cloth,1,WAIST,256,51,True
36270,Ulduar Gauntlets,UNCOMMON,34,29,Armor,4,Mail,3,HAND,1198638,239727,True
10174,Mystical Cape,UNCOMMON,27,20,Armor,4,Cloth,1,CLOAK,1522431,304486,True
121122,Stormwing Drape,UNCOMMON,44,40,Armor,4,Cloth,1,CLOAK,1020268,204053,True
121150,Valdisdall Belt,UNCOMMON,44,40,Armor,4,Mail,3,WAIST,655598,131119,True
14814,Warstrike Helmet,UNCOMMON,29,24,Armor,4,Mail,3,HEAD,1573874,314774,True
182690,Gilded Crusader's Morningstar,UNCOMMON,85,50,Weapon,2,Mace,5,TWOHWEAPON,4279936,855987,True
121210,Dreadroot Linked Legguards,UNCOMMON,44,40,Armor,4,Mail,3,LEGS,1338552,267710,True
14290,Arachnidian Footpads,UNCOMMON,26,20,Armor,4,Cloth,1,FEET,1512848,302569,True
90742,Shabby Leather Helmet,POOR,35,33,Armor,4,Leather,2,HEAD,724900,144980,True
36562,Blue-Nailed Claws,UNCOMMON,33,28,Weapon,2,Fist Weapon,13,WEAPON,3535856,707171,True
159186,Foxhollow Leggings,UNCOMMON,58,50,Armor,4,Cloth,1,LEGS,2776040,555208,True
20758,Formula: Minor Wizard Oil,COMMON,1,0,Recipe,9,Enchanting,8,NON_EQUIP,500,125,False
3942,Crochet Shoulderpads,POOR,25,19,Armor,4,Cloth,1,SHOULDER,496126,99225,True
208295,Pattern: Verdant Combatant's Resilient Boots,UNCOMMON,1,1,Recipe,9,Leatherworking,1,NON_EQUIP,2000000,500000,False
118856,Cydil's Coiled Grasp,RARE,42,37,Armor,4,Plate,4,HAND,1465205,293041,True
159594,Zem'lan Saber,UNCOMMON,58,50,Weapon,2,Sword,7,WEAPON,3807002,761400,True
7608,Seer's Fine Stein,UNCOMMON,13,8,Armor,4,Miscellaneous,0,HOLDABLE,6350,1270,True
2522,Crescent Axe,COMMON,20,13,Weapon,2,Axe,0,WEAPONMAINHAND,170975,34195,True
25296,Absorption Dagger,UNCOMMON,29,24,Weapon,2,Dagger,15,WEAPON,3158193,631638,True
14380,Sanguine Robe,UNCOMMON,18,11,Armor,4,Cloth,1,ROBE,30410,6082,True
121055,Temporal Scholar's Wristwraps,UNCOMMON,44,40,Armor,4,Cloth,1,WRIST,650569,130113,True
10623,Winter's Bite,RARE,28,21,Weapon,2,Axe,0,WEAPON,73309,14661,True
25312,Glorious Scepter,UNCOMMON,30,24,Weapon,2,Mace,4,WEAPON,3300569,660113,True
15310,Feral Gloves,UNCOMMON,11,6,Armor,4,Leather,2,HAND,2267,453,True
152830,Magnetic Discombobulator,UNCOMMON,52,45,Weapon,2,Mace,4,WEAPON,1991681,398336,True
199012,Shorebreaker's Cincture,UNCOMMON,200,60,Armor,4,Plate,4,WAIST,1293440,258688,True
193479,Floral Basket,UNCOMMON,317,58,Profession,19,Herbalism,3,PROFESSION_GEAR,100000,20000,True
169420,Reefwalker Coils,UNCOMMON,58,50,Armor,4,Mail,3,WRIST,1387228,277445,True
13044,Demonslayer,RARE,28,22,Weapon,2,Sword,8,TWOHWEAPON,90004,18000,True
31942,Deathwing Brood Cloak,RARE,32,27,Armor,4,Cloth,1,CLOAK,222074,44414,True
94214,Loa-Binder Disc,UNCOMMON,38,35,Armor,4,Shield,6,SHIELD,587301,117460,True
98776,Crafted Malevolent Gladiator's Barrier,RARE,39,35,Armor,4,Shield,6,SHIELD,232290,46458,True
8495,Parrot Cage (Senegal),UNCOMMON,1,0,Miscellaneous,15,Companion Pets,2,NON_EQUIP,4000,1000,False
10248,Master's Bracers,UNCOMMON,29,24,Armor,4,Cloth,1,WRIST,1084008,216801,True
55518,Direforge Gauntlets,UNCOMMON,35,30,Armor,4,Plate,4,HAND,1265367,253073,True
160938,Bent Punching Blade,POOR,37,45,Weapon,2,Fist Weapon,13,WEAPON,1454071,290814,True
37769,Gnarled Shovelhorn Spaulders,RARE,34,29,Armor,4,Leather,2,SHOULDER,2269074,453814,True
199024,Talon Sharpening Axe,UNCOMMON,200,60,Weapon,2,Axe,0,WEAPON,1529,305,True
38420,Nerubian Chestguard,UNCOMMON,32,27,Armor,4,Mail,3,CHEST,38483,7696,True
121367,Warped-Plate Breastplate,POOR,37,40,Armor,4,Plate,4,CHEST,1023433,204686,True
2398,Light Chain Armor,COMMON,5,3,Armor,4,Mail,3,CHEST,507,101,True
6256,Fishing Pole,COMMON,1,0,Profession,19,Fishing,9,PROFESSION_TOOL,1,1,True
159480,Bleached Bone Handaxe,UNCOMMON,58,50,Weapon,2,Axe,0,WEAPON,3793061,758612,True
24609,Laughing Skull Cap,UNCOMMON,30,25,Armor,4,Cloth,1,HEAD,1705910,341182,True
38416,Frostscale Leggings,UNCOMMON,32,27,Armor,4,Mail,3,LEGS,37928,7585,True
38413,Frostscale Boots,UNCOMMON,33,28,Armor,4,Mail,3,FEET,31592,6318,True
86844,Gleaming Moth Cuffs,EPIC,39,35,Armor,4,Cloth,1,WRIST,1995615,399123,True
103977,Time-Worn Journal,COMMON,1,1,Miscellaneous,15,Other,4,NON_EQUIP,0,0,False
210083,Maple Tender Robe,UNCOMMON,415,70,Armor,4,Cloth,1,ROBE,2790330,558066,True
14598,Warden's Waistband,UNCOMMON,22,15,Armor,4,Leather,2,WAIST,148765,29753,True
37809,Roc-Feather Longbow,RARE,34,29,Weapon,2,Bow,2,RANGED,5025877,1005175,True
93533,Crafted Dreadful Gladiator's Clasp of Meditation,RARE,39,35,Armor,4,Plate,4,WAIST,124462,24892,True
38408,Iceborne Chestguard,UNCOMMON,32,27,Armor,4,Leather,2,CHEST,39598,7919,True
25373,Corroded Mail Armor,POOR,29,26,Armor,4,Mail,3,CHEST,876576,175315,True
164516,Voodoo Stalker's Vambraces,UNCOMMON,60,50,Armor,4,Mail,3,WRIST,1133763,226752,True
22383,Sageblade,EPIC,29,24,Weapon,2,Sword,7,WEAPON,116929,23385,True
2361,Battleworn Hammer,COMMON,1,1,Weapon,2,Mace,5,TWOHWEAPON,23,4,True
81983,Saurok Spaulders,UNCOMMON,37,31,Armor,4,Mail,3,SHOULDER,1782378,356475,True
15144,Ghostwalker Rags,UNCOMMON,21,14,Armor,4,Leather,2,CHEST,214519,42903,True
4861,Sleek Feathered Tunic,UNCOMMON,5,3,Armor,4,Leather,2,CHEST,836,167,True
81984,Saurok Legguards,UNCOMMON,37,31,Armor,4,Mail,3,LEGS,2545114,509022,True
121041,Faronaar Chain Bracers,UNCOMMON,44,40,Armor,4,Mail,3,WRIST,665456,133091,True
67151,Reins of Poseidus,EPIC,10,29,Miscellaneous,15,Mount,5,NON_EQUIP,2000000,0,False
116521,Creeperclaw Staff,UNCOMMON,40,36,Weapon,2,Staff,10,TWOHWEAPON,4266985,853397,True
82293,Temple Sabatons,UNCOMMON,38,34,Armor,4,Plate,4,FEET,1826811,365362,True
36166,Webspinner Gloves,UNCOMMON,35,29,Armor,4,Leather,2,HAND,1272432,254486,True
87449,Errick's Woundbinder Gauntlets,RARE,38,30,Armor,4,Plate,4,HAND,1419094,283818,True
177787,Savage Bonemauler Bracers,UNCOMMON,100,50,Armor,4,Mail,3,WRIST,1261511,252302,True
94273,Spirit Keeper Footguards,EPIC,40,35,Armor,4,Leather,2,FEET,283385,56677,True
164391,Feralbark Cover,UNCOMMON,60,50,Armor,4,Leather,2,HEAD,1573921,314784,True
199025,Hornstrider's Mace,UNCOMMON,200,60,Weapon,2,Mace,4,WEAPON,4354193,870838,True
15494,Bloodspattered Shield,UNCOMMON,11,6,Armor,4,Shield,6,SHIELD,3988,797,True
12685,Plans: Radiant Belt,UNCOMMON,1,0,Recipe,9,Blacksmithing,4,NON_EQUIP,12000,3000,False
160148,Saurifeather Pants,UNCOMMON,58,50,Armor,4,Cloth,1,LEGS,2754897,550979,True
38417,Nerubian Shoulders,UNCOMMON,33,28,Armor,4,Mail,3,SHOULDER,32939,6587,True
82261,Vine Hood,UNCOMMON,38,34,Armor,4,Leather,2,HEAD,1800443,360088,True
4373,Shadow Goggles,UNCOMMON,15,0,Armor,4,Cloth,1,HEAD,4820,964,True
12835,Plans: Annihilator,RARE,1,0,Recipe,9,Blacksmithing,4,NON_EQUIP,80000,20000,False
82044,Whisper Waistband,UNCOMMON,37,32,Armor,4,Leather,2,WAIST,1233896,246779,True
55373,Sishir Crystal,UNCOMMON,35,29,Armor,4,Miscellaneous,0,HOLDABLE,2007817,401563,True
82253,Waterfall Robe,UNCOMMON,38,34,Armor,4,Cloth,1,ROBE,2449758,489951,True
15562,Pillager's Pauldrons,UNCOMMON,21,13,Armor,4,Mail,3,SHOULDER,152704,30540,True
25105,Arachnid Dagger,UNCOMMON,30,25,Weapon,2,Dagger,15,WEAPON,3332744,666548,True
121045,Faronaar Chain Legguards,UNCOMMON,44,40,Armor,4,Mail,3,LEGS,1378289,275657,True
204963,Neltharic Staff,UNCOMMON,250,70,Weapon,2,Staff,10,TWOHWEAPON,0,0,True
9921,Tracker's Headband,UNCOMMON,24,17,Armor,4,Leather,2,HEAD,680496,136099,True
38410,Iceborne Leggings,UNCOMMON,32,27,Armor,4,Leather,2,LEGS,36091,7218,True
55585,Talondeep Greaves,UNCOMMON,36,32,Armor,4,Mail,3,FEET,1798539,359707,True
38400,Arctic Chestpiece,UNCOMMON,32,27,Armor,4,Leather,2,CHEST,38487,7697,True
211547,Draconic Combatant's Adamant Chainmail,UNCOMMON,330,70,Armor,4,Mail,3,CHEST,179431,35886,True
163957,Carmodius Crystalline Stylus,EPIC,60,50,Weapon,2,Wand,19,RANGEDRIGHT,6190039,1238007,True
208020,Dagmire Gloves,UNCOMMON,14,0,Armor,4,Plate,4,HAND,3766,753,True
116585,Shadowsage Scepter,UNCOMMON,42,38,Weapon,2,Mace,4,WEAPON,3587417,717483,True
15946,Mystic's Sphere,UNCOMMON,14,9,Armor,4,Miscellaneous,0,HOLDABLE,10467,2093,True
116537,Incised Staff,UNCOMMON,40,37,Weapon,2,Staff,10,TWOHWEAPON,4211674,842334,True
116514,Creeperclaw Knuckles,UNCOMMON,40,36,Weapon,2,Fist Weapon,13,WEAPON,3676144,735228,True
24593,Fireheart Skullcap,UNCOMMON,30,24,Armor,4,Cloth,1,HEAD,1720575,344115,True
133703,Pearlescent Conch,COMMON,40,39,Consumable,0,Other,8,NON_EQUIP,80000,20000,False
24742,Ranger Boots,UNCOMMON,31,25,Armor,4,Leather,2,FEET,1728753,345750,True
176769,Darkfeather Treads,UNCOMMON,100,50,Armor,4,Leather,2,FEET,1871088,374217,True
121105,Hagfeather Handwraps,UNCOMMON,44,40,Armor,4,Cloth,1,HAND,692814,138562,True
154812,Torgashell Warboots,UNCOMMON,58,50,Armor,4,Plate,4,FEET,2120880,424176,True
33173,Ragesteel Shoulders,RARE,32,27,Armor,4,Plate,4,SHOULDER,68310,13662,True
82139,Brewer's Cord,UNCOMMON,38,33,Armor,4,Cloth,1,WAIST,1233727,246745,True
90719,Go-Kan's Golden Trousers,EPIC,39,30,Armor,4,Mail,3,LEGS,4040441,808088,True
36414,Mammoth Fur Cloak,UNCOMMON,34,29,Armor,4,Cloth,1,CLOAK,1905682,381136,True
15749,Pattern: Volcanic Breastplate,UNCOMMON,1,0,Recipe,9,Leatherworking,1,NON_EQUIP,20000,5000,False
13145,Enormous Ogre Belt,RARE,22,17,Armor,4,Plate,4,WAIST,189417,37883,True
199009,Shorebreaker's Gauntlets,UNCOMMON,200,60,Armor,4,Plate,4,HAND,1279774,255954,True
24631,Feralfen Jerkin,UNCOMMON,31,25,Armor,4,Cloth,1,CHEST,2326594,465318,True
35191,Schematic: Wonderheal XT68 Shades,EPIC,27,0,Recipe,9,Engineering,3,NON_EQUIP,150000,37500,False
36377,Kraken Epaulets,UNCOMMON,34,29,Armor,4,Plate,4,SHOULDER,1741172,348234,True
6391,Pattern: Stylish Green Shirt,UNCOMMON,1,0,Recipe,9,Tailoring,2,NON_EQUIP,600,150,False
118801,Spire of Autumn,RARE,42,37,Weapon,2,Polearm,6,TWOHWEAPON,5303626,1060725,True
154838,Bloodhex Mantle,UNCOMMON,58,50,Armor,4,Cloth,1,SHOULDER,2015972,403194,True
30723,Talon of the Tempest,EPIC,32,27,Weapon,2,Dagger,15,WEAPON,1797654,359530,True
37857,Helm of the Lightning Halls,RARE,35,30,Armor,4,Mail,3,HEAD,2240907,448181,True
82095,Mushan Hide Gloves,UNCOMMON,37,32,Armor,4,Leather,2,HAND,1254353,250870,True
14405,Resilient Robe,UNCOMMON,19,12,Armor,4,Cloth,1,ROBE,96218,19243,True
121024,Llothien Waistband,UNCOMMON,44,40,Armor,4,Leather,2,WAIST,672966,134593,True
