item,zone
9793,796
866,796
863,796
7438,796
9864,796
7462,796
7368,796
15285,796
9837,796
6399,796
6607,796
9818,796
6382,796
4568,796
2991,796
4698,796
4058,796
8161,796
7448,796
7458,796
9869,796
7367,796
10288,796
4073,796
5214,796
10404,796
15284,796
9807,796
8186,796
4661,796
3740,796
789,796
4694,796
8196,796
9291,796
9930,796
9875,796
7454,796
7492,796
12030,796
9889,796
9859,796
7111,796
6408,796
7422,796
6389,796
15250,796
9827,796
6398,796
15223,796
9812,796
3193,796
9892,796
8162,796
7430,796
7493,796
4057,796
1990,796
7434,796
7609,796
7414,796
7417,796
5003,796
15232,796
9828,796
6387,796
3201,796
11984,796
6577,796
8157,796
8163,796
7475,796
7429,796
7472,796
7461,796
8188,796
4721,796
2080,796
9861,796
6610,796
7410,796
7408,796
865,796
6403,796
9791,796
6388,796
7786,796
4705,796
6591,796
9816,796
15259,796
4708,796
6576,796
7482,796
11972,796
5215,796
4727,796
9856,796
9862,796
9863,796
12040,796
11996,796
6396,796
6616,796
12028,796
11969,796
8184,796
6599,796
4714,796
9810,796
9795,796
9802,796
3198,796
6580,796
4576,796
15244,796
9891,796
15260,796
7446,796
9871,796
864,796
4055,796
9853,796
11970,796
15231,796
5007,796
15934,796
7409,796
7366,796
4719,796
9800,796
6598,796
9808,796
11995,796
4715,796
11968,796
9792,796
9794,796
6383,796
11993,796
4700,796
7610,796
4067,796
6420,796
9879,796
12010,796
6418,796
9850,796
4077,796
4040,796
7411,796
9836,796
7729,796
5002,796
6614,796
6393,796
12047,796
4711,796
15224,796
12007,796
9805,796
6574,796
6578,796
6562,796
9895,796
7483,796
5011,796
7484,796
7485,796
11986,796
4070,796
4059,796
15213,796
4066,796
7331,796
10409,796
7330,796
9822,796
9838,796
4064,796
13097,796
4712,796
9806,796
9815,796
9804,796
15269,796
6573,796
3065,796
9870,796
7435,796
7436,796
6410,796
4722,796
7355,796
7415,796
4036,796
15241,796
6570,796
2985,796
1640,796
9972,796
6432,796
8160,796
9900,796
9902,796
1465,796
9898,796
15918,796
6413,796
9848,796
15225,796
6400,796
9809,796
6397,796
2077,796
15242,796
6593,796
9803,796
3058,796
11998,796
7474,796
9880,796
8159,796
9851,796
7433,796
9868,796
4054,796
9820,796
4050,796
6611,796
15212,796
3057,796
790,796
7479,796
7476,796
7443,796
2262,796
7447,796
9872,796
6404,796
6406,796
9846,796
7369,796
7406,796
7370,796
6407,796
9823,796
12009,796
9847,796
6617,796
3045,796
3047,796
3212,796
3647,796
15261,796
9901,796
4042,796
15243,796
7444,796
7416,796
6604,796
6579,796
6381,796
2990,796
6431,796
7418,796
9839,796
10408,796
12019,796
4716,796
5001,796
3056,796
3048,796
9799,796
11987,796
6422,796
9896,796
7437,796
4717,796
9833,796
9835,796
6613,796
9829,796
9813,796
9817,796
4087,796
7445,796
4065,796
12008,796
9821,796
9796,796
11971,796
7423,796
7424,796
12039,796
9830,796
7421,796
4051,796
8156,796
4052,796
15935,796
2800,721
9508,721
10217,721
10230,721
6592,721
4035,721
8309,721
15257,721
6596,721
10250,721
10368,721
10215,721
9485,721
15214,721
13031,721
3206,721
4037,721
9781,721
1717,721
2565,721
6609,721
9878,721
13099,721
15256,721
10389,721
12998,721
6567,721
6584,721
9490,721
4041,721
4039,721
720,721
15249,721
6587,721
9782,721
7110,721
890,721
4072,721
6615,721
4071,721
14171,721
4718,721
9486,721
9840,721
5108,721
6612,721
6595,721
13079,721
8183,721
13016,721
2912,721
4048,721
6386,721
12006,721
7357,721
2819,721
13011,721
6568,721
2256,721
8306,721
9825,721
2011,721
10269,721
15939,721
10386,721
9857,721
9487,721
10289,721
6394,721
10270,721
10160,721
7412,721
7354,721
9797,721
4049,721
13010,721
6586,721
15288,721
10259,721
3197,721
5213,721
3185,721
9845,721
9832,721
9867,721
6581,721
15220,721
9876,721
3037,721
4720,721
6605,721
3021,721
15282,721
15325,721
13108,721
6395,721
6590,721
13024,721
2236,721
8296,721
8142,721
15234,721
7457,721
9855,721
3042,721
13062,721
3066,721
3202,721
6588,721
3039,721
6561,721
15226,721
4075,721
7407,721
13049,721
2098,721
6600,721
9801,721
1207,721
6409,721
10406,721
6603,721
13131,721
3186,721
9831,721
6566,721
3199,721
4732,721
15286,721
9834,721
7420,721
6594,721
3210,721
7356,721
13005,721
13032,721
12999,721
15230,721
14170,721
10405,721
15211,721
6564,721
10227,721
15247,721
15322,721
9865,721
4076,721
9826,721
3041,721
9842,721
9843,721
7413,721
7419,721
9509,721
15927,721
3067,721
10228,721
10210,721
15233,721
4726,721
9819,721
9860,721
2277,721
9824,721
9841,721
15928,721
6601,721
9488,721
6602,721
2072,721
9793,721
6569,721
15273,721
7462,721
7438,721
7368,721
15285,721
9837,721
6607,721
6399,721
9818,721
6382,721
2991,721
4568,721
4698,721
10157,721
7448,721
7458,721
9869,721
7367,721
5214,721
4073,721
10288,721
10404,721
15284,721
13114,721
9807,721
4661,721
8186,721
3740,721
4694,721
789,721
10144,721
12046,721
15296,721
10236,721
10385,721
3208,721
9894,721
12030,721
9875,721
7492,721
6408,721
7422,721
15250,721
6389,721
9827,721
6398,721
4999,721
13041,721
15223,721
9812,721
3193,721
10379,721
11991,721
15239,721
10265,721
9892,721
7434,721
7417,721
7414,721
5003,721
15232,721
9828,721
3201,721
6597,721
9798,721
6387,721
11984,721
2194,721
6577,721
10257,721
10226,721
10255,721
7461,721
2080,721
9861,721
4721,721
7410,721
865,721
7408,721
6610,721
9791,721
6388,721
4705,721
6591,721
9816,721
15259,721
4708,721
6576,721
10153,721
9862,721
9856,721
11996,721
6396,721
6616,721
12028,721
8184,721
11969,721
6599,721
13057,721
4714,721
3656,721
9810,721
9802,721
9795,721
6580,721
3198,721
4576,721
10222,721
10376,721
9866,721
9871,721
9853,721
4055,721
11970,721
15231,721
7409,721
4719,721
5007,721
15934,721
7366,721
9800,721
3203,721
11995,721
6598,721
9808,721
4715,721
9792,721
7558,721
9794,721
11968,721
6383,721
11993,721
4700,721
10258,721
10146,721
10272,721
10391,721
15246,721
15943,721
3187,721
4040,721
4077,721
7411,721
9836,721
12047,721
6393,721
6614,721
4711,721
5002,721
11994,721
12007,721
9444,721
4709,721
15224,721
9805,721
6574,721
6578,721
6562,721
12027,721
8289,721
8307,721
12016,721
15278,721
10141,721
15213,721
4059,721
10409,721
7330,721
13097,721
9822,721
4064,721
9838,721
4712,721
9806,721
9815,721
9804,721
15269,721
2059,721
3065,721
6573,721
8300,721
10381,721
10363,721
10137,721
7436,721
6410,721
7355,721
4722,721
7415,721
13012,721
4036,721
15241,721
6570,721
2985,721
10256,721
10147,721
10136,721
9848,721
1465,721
6400,721
15225,721
9809,721
15242,721
2077,721
6397,721
6593,721
9803,721
3058,721
10151,721
7474,721
7433,721
4054,721
9868,721
9820,721
4050,721
6611,721
3049,721
15212,721
4713,721
3057,721
790,721
10262,721
10383,721
10140,721
7432,721
9846,721
7369,721
6406,721
6404,721
7406,721
9823,721
6407,721
9847,721
12009,721
7370,721
6617,721
3045,721
6608,721
3047,721
3212,721
11983,721
3647,721
15266,721
10105,721
15261,721
7441,721
15243,721
7416,721
2878,721
6604,721
6579,721
6381,721
2990,721
10372,721
10139,721
4716,721
10408,721
9839,721
12019,721
13094,721
3069,721
5001,721
3048,721
3056,721
4707,721
9799,721
10377,721
7437,721
4717,721
9833,721
9835,721
6613,721
9829,721
3055,721
9813,721
9817,721
10388,721
15283,721
10248,721
12008,721
9821,721
9796,721
10380,721
7423,721
7421,721
7424,721
12039,721
9830,721
4051,721
4052,721
24947,3713
31133,3713
24944,3713
24585,3713
31134,3713
24695,3713
24943,3713
25187,3713
24946,3713
24593,3713
24697,3713
31142,3713
24939,3713
24611,3713
31136,3713
31153,3713
24834,3713
24663,3713
24699,3713
31152,3713
24594,3713
24824,3713
24598,3713
24924,3713
25306,3713
24618,3713
25144,3713
24603,3713
24609,3713
25089,3713
31140,3713
31127,3713
24945,3713
24596,3713
31148,3713
24694,3713
24914,3713
25272,3713
25231,3713
31137,3713
24942,3713
24940,3713
24613,3713
25114,3713
24727,3713
25087,3713
25086,3713
24619,3713
24950,3713
25299,3713
24952,3713
24948,3713
31131,3713
24803,3713
24936,3713
24840,3713
24934,3713
25269,3713
25059,3713
25255,3713
24589,3713
24832,3713
24928,3713
31126,3713
25104,3713
24810,3713
24806,3713
25186,3713
31178,3713
25158,3713
24775,3713
24709,3713
24725,3713
31150,3713
25242,3713
24954,3713
25312,3713
24592,3713
24607,3713
24957,3713
25031,3713
24827,3713
25032,3713
24614,3713
25215,3713
31151,3713
25030,3713
25002,3713
25199,3713
24841,3713
25045,3713
24828,3713
25325,3713
24730,3713
24956,3713
24949,3713
24921,3713
24912,3713
31139,3713
25284,3713
31173,3713
24822,3713
24955,3713
25212,3713
24813,3713
24839,3713
25118,3713
31149,3713
25230,3713
25130,3713
24728,3713
25132,3713
24601,3713
24729,3713
24701,3713
25243,3713
24662,3713
24638,3713
25172,3713
24605,3713
24837,3713
24932,3713
25241,3713
24833,3713
25228,3713
31125,3713
24844,3713
24731,3713
25326,3713
24732,3713
25058,3713
24918,3713
24891,3713
31138,3713
24617,3713
25282,3713
25044,3713
25270,3713
24842,3713
25200,3713
25227,3713
24590,3713
24726,3713
25174,3713
25117,3713
31145,3713
24717,3713
24814,3713
25034,3713
24845,3713
25328,3713
24587,3713
24698,3713
25142,3713
24920,3713
25184,3713
24930,3713
24616,3713
25073,3713
24602,3713
24819,3713
25088,3713
24696,3713
24923,3713
24911,3713
24599,3713
24816,3713
24821,3713
25115,3713
24615,3713
24719,3713
25271,3713
25061,3713
24927,3713
25300,3713
25188,3713
24702,3713
25047,3713
24713,3713
24838,3713
25072,3713
24700,3713
25128,3713
24608,3713
25102,3713
25060,3713
31175,3713
25298,3713
24724,3713
25311,3713
25033,3713
24597,3713
25202,3713
25068,3713
25160,3713
25116,3713
25257,3713
24964,3713
25185,3713
24835,3713
24935,3713
24809,3713
24588,3713
24919,3713
24925,3713
25023,3713
24754,3713
24703,3713
25327,3713
24831,3713
25048,3713
25171,3713
25129,3713
25213,3713
24937,3713
24951,3713
25103,3713
25076,3713
25214,3713
24720,3713
24620,3713
25313,3713
24807,3713
25296,3713
24812,3713
24808,3713
25170,3713
24811,3713
24666,3713
24604,3713
24926,3713
24938,3713
31143,3713
24721,3713
25229,3713
24722,3713
25141,3713
24802,3713
25196,3713
24600,3713
24715,3713
25244,3713
24591,3713
24818,3713
24712,3713
24575,3713
25324,3713
24582,3713
24922,3713
24584,3713
24693,3713
24708,3713
25216,3713
24826,3713
25297,3713
24714,3713
24704,3713
24931,3713
24710,3713
24705,3713
24606,3713
25201,3713
25090,3713
24953,3713
25314,3713
24707,3713
25156,3713
24688,3713
24804,3713
24718,3713
25157,3713
24610,3713
25062,3713
24829,3713
24929,3713
25075,3713
24815,3713
24586,3713
25310,3713
24583,3713
25054,3713
25099,3713
24836,3713
25258,3713
24711,3713
24933,3713
25046,3713
24706,3713
25074,3713
25146,3713
24612,3713
24830,3713
25057,3713
24648,3713
24723,3713
24941,3713
25143,3713
25256,3713
25286,3713
24843,3713
24823,3713
25131,3713
24716,3713
25101,3713
24825,3713
25283,3713
25254,3713
24595,3713
24817,3713
24820,3713
31147,3713
82161,5918
87491,5918
82050,5918
82112,5918
82205,5918
82227,5918
82038,5918
82091,5918
87433,5918
87475,5918
82187,5918
82156,5918
82192,5918
87462,5918
82089,5918
82056,5918
82111,5918
82032,5918
82126,5918
82086,5918
82087,5918
82035,5918
87450,5918
82209,5918
82183,5918
82202,5918
82224,5918
82045,5918
82097,5918
82129,5918
82036,5918
82029,5918
82030,5918
82113,5918
82022,5918
87490,5918
82131,5918
82193,5918
82133,5918
82047,5918
82078,5918
82084,5918
82064,5918
82085,5918
82039,5918
82121,5918
82081,5918
82093,5918
82042,5918
82088,5918
82191,5918
82237,5918
82137,5918
82240,5918
87488,5918
82150,5918
82095,5918
82106,5918
82098,5918
82076,5918
82034,5918
82077,5918
82094,5918
82103,5918
82043,5918
87445,5918
82180,5918
82203,5918
82153,5918
82132,5918
82176,5918
82189,5918
82184,5918
82134,5918
82196,5918
82072,5918
82096,5918
82104,5918
82080,5918
82041,5918
82122,5918
82037,5918
87451,5918
82174,5918
82136,5918
82147,5918
82206,5918
82151,5918
82083,5918
82069,5918
82058,5918
82175,5918
82232,5918
82162,5918
82173,5918
82028,5918
82075,5918
82099,5918
82138,5918
82208,5918
82222,5918
82100,5918
82049,5918
82102,5918
82092,5918
82107,5918
82060,5918
82067,5918
82226,5918
82172,5918
82159,5918
82135,5918
82185,5918
82054,5918
82062,5918
82057,5918
82166,5918
82179,5918
82026,5918
82033,5918
82061,5918
82116,5918
87470,5918
82141,5918
82213,5918
82200,5918
82130,5918
82052,5918
82079,5918
82070,5918
82021,5918
87432,5918
82199,5918
87519,5918
82168,5918
82068,5918
82071,5918
82105,5918
81997,5918
82127,5918
82065,5918
82123,5918
82164,5918
82236,5918
81991,5918
82125,5918
82031,5918
82073,5918
82059,5918
82040,5918
87497,5918
82230,5918
82142,5918
82148,5918
82143,5918
82149,5918
82233,5918
82157,5918
82207,5918
82234,5918
82195,5918
82178,5918
82235,5918
82044,5918
82120,5918
82197,5918
82204,5918
82211,5918
82181,5918
82198,5918
82182,5918
82165,5918
82177,5918
82228,5918
82144,5918
82139,5918
82229,5918
82124,5918
82090,5918
82074,5918
82128,5918
82152,5918
82146,5918
82169,5918
82186,5918
82171,5918
82155,5918
82188,5918
82217,5918
82145,5918
81983,5918
82118,5918
82003,5918
82066,5918
82027,5918
82231,5918
82170,5918
82154,5918
82194,5918
82201,5918
82140,5918
82114,5918
82063,5918
82115,5918
82024,5918
82239,5918
82110,5918
82119,5918
82023,5918
82082,5918
82025,5918
82109,5918
82117,5918
82158,5918
82225,5918
82167,5918
82190,5918
82160,5918
66978,5004
66977,5004
67029,5004
66895,5004
66980,5004
66883,5004
66880,5004
55353,5004
55462,5004
66952,5004
67098,5004
55356,5004
66982,5004
55300,5004
55670,5004
67032,5004
55662,5004
55293,5004
55498,5004
66985,5004
55464,5004
66956,5004
55409,5004
66882,5004
55434,5004
55302,5004
55461,5004
55769,5004
55553,5004
55260,5004
55326,5004
55354,5004
55687,5004
67105,5004
55689,5004
67088,5004
55416,5004
55481,5004
55644,5004
67037,5004
67099,5004
66954,5004
55317,5004
55282,5004
55283,5004
55633,5004
55425,5004
55571,5004
55659,5004
55497,5004
55364,5004
55563,5004
55653,5004
55338,5004
55392,5004
55713,5004
55534,5004
55668,5004
55698,5004
55554,5004
55319,5004
55607,5004
55678,5004
66955,5004
66962,5004
55408,5004
55671,5004
55309,5004
55328,5004
55669,5004
55455,5004
55623,5004
55724,5004
55740,5004
55761,5004
66957,5004
66981,5004
66879,5004
55391,5004
55491,5004
55562,5004
55479,5004
55533,5004
55608,5004
55697,5004
55488,5004
55617,5004
55281,5004
55767,5004
55589,5004
55446,5004
55452,5004
55291,5004
55606,5004
55310,5004
55372,5004
55453,5004
55615,5004
55311,5004
55399,5004
55624,5004
55632,5004
67111,5004
67109,5004
67104,5004
55382,5004
55616,5004
55570,5004
55500,5004
55524,5004
55625,5004
55320,5004
55587,5004
55749,5004
55426,5004
55626,5004
55642,5004
55580,5004
55660,5004
55706,5004
55759,5004
55318,5004
55445,5004
55355,5004
67040,5004
66984,5004
55373,5004
55407,5004
55463,5004
55578,5004
55733,5004
55347,5004
55599,5004
55758,5004
55743,5004
55327,5004
55714,5004
55374,5004
55371,5004
55444,5004
55598,5004
55731,5004
55380,5004
55398,5004
55383,5004
55337,5004
55390,5004
55515,5004
55569,5004
55732,5004
55454,5004
55561,5004
55482,5004
67027,5004
66953,5004
55516,5004
55284,5004
55605,5004
66979,5004
55346,5004
55688,5004
55418,5004
55308,5004
55292,5004
55262,5004
55517,5004
55480,5004
55437,5004
55427,5004
55652,5004
55299,5004
55389,5004
55436,5004
66958,5004
67103,5004
55417,5004
55742,5004
55643,5004
55686,5004
55345,5004
66641,5004
66959,5004
55679,5004
55401,5004
55741,5004
55770,5004
55751,5004
55363,5004
55768,5004
55635,5004
55490,5004
55329,5004
67106,5004
67101,5004
55509,5004
55634,5004
55518,5004
55651,5004
55661,5004
55752,5004
67024,5004
55695,5004
55581,5004
55410,5004
55650,5004
55419,5004
55750,5004
55365,5004
55335,5004
55362,5004
55435,5004
55526,5004
55290,5004
55677,5004
55715,5004
55725,5004
55301,5004
55499,5004
55400,5004
55641,5004
55590,5004
55696,5004
55579,5004
55525,5004
55596,5004
55527,5004
55443,5004
55707,5004
55535,5004
55614,5004
55716,5004
55336,5004
55506,5004
55544,5004
55734,5004
55507,5004
55261,5004
55508,5004
55704,5004
55680,5004
55588,5004
55428,5004
55597,5004
55344,5004
55552,5004
55560,5004
55760,5004
55381,5004
55572,5004
67102,5004
55542,5004
55705,5004
55722,5004
55536,5004
55543,5004
55551,5004
55489,5004
55723,5004
55545,5004
178950,12841
176975,12841
176991,12841
176976,12841
178953,12841
178951,12841
176978,12841
184785,12841
176968,12841
176965,12841
178948,12841
178949,12841
180793,12841
176990,12841
176966,12841
176969,12841
176974,12841
176971,12841
176988,12841
176963,12841
176982,12841
176984,12841
176985,12841
178943,12841
176977,12841
176964,12841
176973,12841
180794,12841
176961,12841
176992,12841
180795,12841
178947,12841
178945,12841
176986,12841
178944,12841
176983,12841
178946,12841
176980,12841
176967,12841
176989,12841
176981,12841
176970,12841
178952,12841
176979,12841
176972,12841
176962,12841
176987,12841
13129,2100
9385,2100
14840,2100
14895,2100
15251,2100
14200,2100
14202,2100
15214,2100
14901,2100
14899,2100
4088,2100
13110,2100
2565,2100
15524,2100
14178,2100
2877,2100
15596,2100
13017,2100
8006,2100
15136,2100
1625,2100
15947,2100
14204,2100
15357,2100
13033,2100
14234,2100
14595,2100
14590,2100
14413,2100
14221,2100
13127,2100
2912,2100
15518,2100
15349,2100
15892,2100
15617,2100
15350,2100
13063,2100
15386,2100
937,2100
15270,2100
14605,2100
15567,2100
15536,2100
15358,2100
14192,2100
15128,2100
14405,2100
15131,2100
15578,2100
13145,2100
13081,2100
14213,2100
15355,2100
14257,2100
15159,2100
15593,2100
15367,2100
14238,2100
2721,2100
14189,2100
15168,2100
14232,2100
15369,2100
15963,2100
14588,2100
3185,2100
5213,2100
3197,2100
15978,2100
14423,2100
14225,2100
15144,2100
14415,2100
3037,2100
14581,2100
14399,2100
2299,2100
15377,2100
15165,2100
14902,2100
934,2100
15356,2100
15565,2100
1726,2100
13108,2100
15354,2100
14183,2100
15167,2100
15964,2100
14242,2100
15234,2100
15533,2100
14205,2100
3042,2100
14206,2100
14951,2100
15580,2100
15226,2100
14229,2100
14208,2100
14199,2100
15287,2100
15156,2100
14241,2100
14592,2100
15589,2100
1207,2100
15552,2100
15571,2100
3186,2100
14768,2100
15575,2100
936,2100
14589,2100
15142,2100
15286,2100
3210,2100
15609,2100
1613,2100
15607,2100
14255,2100
15322,2100
15353,2100
14403,2100
14587,2100
3041,2100
15548,2100
14401,2100
14652,2100
14777,2100
15613,2100
14230,2100
14774,2100
14943,2100
14831,2100
15233,2100
14760,2100
15352,2100
2277,2100
14201,2100
15962,2100
14751,2100
14956,2100
14782,2100
14601,2100
14432,2100
14259,2100
15979,2100
866,2100
15611,2100
15158,2100
863,2100
9435,2100
15540,2100
14584,2100
15285,2100
13087,2100
15351,2100
1639,2100
15608,2100
3430,2100
14941,2100
15592,2100
15595,2100
14602,2100
9395,2100
13084,2100
5214,2100
15342,2100
3208,2100
14778,2100
15372,2100
8196,2100
15359,2100
12030,2100
14765,2100
14759,2100
15250,2100
14608,2100
15344,2100
14398,2100
15139,2100
14271,2100
14914,2100
14776,2100
13199,2100
14606,2100
14233,2100
12020,2100
15365,2100
1990,2100
15149,2100
15570,2100
14215,2100
15551,2100
14757,2100
5003,2100
15232,2100
15215,2100
14769,2100
14770,2100
14598,2100
14226,2100
8188,2100
15364,2100
15150,2100
13121,2100
14223,2100
2276,2100
15130,2100
2080,2100
15579,2100
14404,2100
9405,2100
865,2100
15555,2100
14198,2100
15544,2100
15559,2100
15169,2100
15161,2100
11972,2100
14407,2100
5215,2100
12040,2100
14593,2100
14214,2100
11996,2100
14414,2100
14193,2100
14585,2100
3020,2100
14753,2100
15549,2100
12028,2100
15135,2100
14269,2100
11988,2100
12012,2100
15610,2100
15244,2100
14243,2100
14772,2100
15584,2100
14603,2100
14217,2100
15598,2100
864,2100
14231,2100
14412,2100
14594,2100
15260,2100
15557,2100
15151,2100
14420,2100
15550,2100
11970,2100
15566,2100
5007,2100
15137,2100
15231,2100
15531,2100
15343,2100
14258,2100
14656,2100
15599,2100
3187,2100
14906,2100
14228,2100
14248,2100
15366,2100
15371,2100
15577,2100
12010,2100
15558,2100
13103,2100
15140,2100
14411,2100
12047,2100
5002,2100
15624,2100
14247,2100
14261,2100
15597,2100
15572,2100
5011,2100
12022,2100
11986,2100
15603,2100
14418,2100
15573,2100
15546,2100
15145,2100
15590,2100
14235,2100
14766,2100
15213,2100
15594,2100
14408,2100
15543,2100
14761,2100
13045,2100
14219,2100
15339,2100
14758,2100
15129,2100
15554,2100
13019,2100
14583,2100
15568,2100
14184,2100
15545,2100
15127,2100
14250,2100
14830,2100
1265,2100
15155,2100
14607,2100
15153,2100
15553,2100
13137,2100
14579,2100
15556,2100
14409,2100
15625,2100
15375,2100
1640,2100
14239,2100
14773,2100
15160,2100
15152,2100
15561,2100
14218,2100
14596,2100
13105,2100
1465,2100
15148,2100
14210,2100
15147,2100
14763,2100
13048,2100
15225,2100
15242,2100
15341,2100
15614,2100
14950,2100
14424,2100
8194,2100
15605,2100
11998,2100
14942,2100
15606,2100
14771,2100
15582,2100
14426,2100
15146,2100
15157,2100
15576,2100
14251,2100
13020,2100
15361,2100
14764,2100
15560,2100
15143,2100
14406,2100
15600,2100
14430,2100
14220,2100
14245,2100
15990,2100
14207,2100
2951,2100
14767,2100
14203,2100
13037,2100
12009,2100
15345,2100
15534,2100
14180,2100
14197,2100
15539,2100
15178,2100
14659,2100
5216,2100
15370,2100
14599,2100
15363,2100
14422,2100
14240,2100
15583,2100
15261,2100
15368,2100
14762,2100
15243,2100
15360,2100
14211,2100
12029,2100
14212,2100
15542,2100
15346,2100
14435,2100
14421,2100
15569,2100
14600,2100
14224,2100
12011,2100
15154,2100
14419,2100
14397,2100
12019,2100
11987,2100
14429,2100
14216,2100
15574,2100
15977,2100
15562,2100
15581,2100
11997,2100
14222,2100
13025,2100
14416,2100
13124,2100
14196,2100
15538,2100
15973,2100
15172,2100
15380,2100
15262,2100
11973,2100
12042,2100
4087,2100
14410,2100
14236,2100
15134,2100
15975,2100
15541,2100
14190,2100
15123,2100
14663,2100
14825,2100
14253,2100
15362,2100
11971,2100
12039,2100
15530,2100
14191,2100
14591,2100
5009,2100
15563,2100
13093,2100
15976,2100
11985,2100
14209,2100
15133,2100
36527,4820
37793,4820
36166,4820
37824,4820
36042,4820
36484,4820
37770,4820
36389,4820
36427,4820
36553,4820
36415,4820
36260,4820
36046,4820
36051,4820
37780,4820
36414,4820
36273,4820
36037,4820
36681,4820
36583,4820
36470,4820
36039,4820
36147,4820
36372,4820
36277,4820
36611,4820
36055,4820
36169,4820
36373,4820
36694,4820
36150,4820
36637,4820
36152,4820
37822,4820
36679,4820
36391,4820
36056,4820
36471,4820
36155,4820
36041,4820
36609,4820
36153,4820
36485,4820
36429,4820
36513,4820
36666,4820
36263,4820
36708,4820
36044,4820
36413,4820
36541,4820
36388,4820
36569,4820
36393,4820
36441,4820
36651,4820
36582,4820
36707,4820
36581,4820
36456,4820
36154,4820
36596,4820
36384,4820
36455,4820
36499,4820
36164,4820
36665,4820
36498,4820
36428,4820
36511,4820
36512,4820
36595,4820
36483,4820
36387,4820
36279,4820
36163,4820
36149,4820
36638,4820
36376,4820
36054,4820
36443,4820
36392,4820
36267,4820
36157,4820
37794,4820
36271,4820
36165,4820
36386,4820
36160,4820
36540,4820
36693,4820
36162,4820
36047,4820
36378,4820
36394,4820
36639,4820
36567,4820
36038,4820
36274,4820
36377,4820
36525,4820
36385,4820
36695,4820
36053,4820
36390,4820
36058,4820
36526,4820
36264,4820
36040,4820
36371,4820
37771,4820
36052,4820
36057,4820
36709,4820
36168,4820
36281,4820
36170,4820
36282,4820
36275,4820
36276,4820
36158,4820
36379,4820
36043,4820
36381,4820
36035,4820
36272,4820
36045,4820
36469,4820
36382,4820
36457,4820
36278,4820
36156,4820
36539,4820
36270,4820
36159,4820
36268,4820
36161,4820
36497,4820
36375,4820
36383,4820
36265,4820
36049,4820
36597,4820
36280,4820
36555,4820
36148,4820
36269,4820
36442,4820
36262,4820
36374,4820
36036,4820
36380,4820
36261,4820
36050,4820
36680,4820
37760,4820
36151,4820
36266,4820
36259,4820
36167,4820
36554,4820
36048,4820
36610,4820
36568,4820
14200,491
4035,491
3569,491
14202,491
15214,491
3206,491
4037,491
9781,491
1975,491
1488,491
2565,491
15524,491
14178,491
2877,491
4039,491
12974,491
15249,491
6587,491
9782,491
15136,491
6615,491
4071,491
15947,491
14204,491
2549,491
15357,491
14171,491
13033,491
4718,491
14595,491
14590,491
6612,491
8183,491
14221,491
13127,491
4048,491
2912,491
15518,491
12006,491
7357,491
15349,491
15892,491
2819,491
6568,491
13063,491
15350,491
9825,491
15536,491
15358,491
15128,491
14405,491
14192,491
15131,491
14213,491
9857,491
776,491
15355,491
15367,491
2721,491
10289,491
14189,491
6394,491
7412,491
7354,491
9797,491
6586,491
15963,491
14588,491
5213,491
9845,491
3185,491
3197,491
6581,491
9876,491
15144,491
14415,491
3037,491
2264,491
4720,491
2299,491
14581,491
14399,491
6605,491
15565,491
15356,491
13108,491
15354,491
6590,491
14183,491
6395,491
15234,491
1978,491
9855,491
14205,491
14206,491
3042,491
15533,491
3202,491
3066,491
3039,491
6588,491
6561,491
14229,491
14208,491
15226,491
7407,491
4075,491
14199,491
1207,491
15552,491
15571,491
6409,491
10406,491
3186,491
6566,491
3199,491
14589,491
15575,491
15286,491
15142,491
791,491
9834,491
3210,491
7356,491
15230,491
10405,491
14170,491
15211,491
6564,491
15322,491
15353,491
9826,491
4076,491
15548,491
9843,491
3041,491
14401,491
7413,491
14403,491
14587,491
7419,491
3067,491
15233,491
4726,491
9860,491
15352,491
9819,491
2277,491
14201,491
9824,491
9841,491
14751,491
15962,491
6602,491
2072,491
9793,491
863,491
7368,491
15540,491
14584,491
13087,491
15285,491
6607,491
15351,491
6399,491
6382,491
2991,491
4698,491
4568,491
9395,491
9869,491
13084,491
7367,491
5214,491
4073,491
2278,491
10288,491
10404,491
15284,491
15342,491
4661,491
8186,491
3740,491
4694,491
789,491
12030,491
9875,491
14765,491
14759,491
6408,491
15344,491
6389,491
14608,491
14398,491
7422,491
15139,491
15250,491
15223,491
9812,491
3193,491
15149,491
15365,491
12020,491
14215,491
15570,491
1990,491
15551,491
7414,491
1727,491
1976,491
2039,491
9828,491
15232,491
14757,491
5003,491
11984,491
3201,491
6577,491
15364,491
15150,491
14223,491
8188,491
14226,491
2080,491
4721,491
15130,491
9861,491
15579,491
14198,491
14404,491
15555,491
7408,491
15559,491
9405,491
865,491
6610,491
7410,491
15544,491
6591,491
4705,491
9816,491
15259,491
4708,491
6576,491
12040,491
14214,491
14414,491
11996,491
14593,491
6616,491
6396,491
12028,491
14193,491
14753,491
15549,491
14585,491
3020,491
15135,491
11969,491
8184,491
9802,491
9795,491
9810,491
6580,491
3198,491
4576,491
14412,491
14594,491
14231,491
14420,491
15151,491
864,491
15260,491
14217,491
15557,491
15598,491
11970,491
4055,491
15550,491
15566,491
9853,491
5007,491
4719,491
15231,491
7409,491
15137,491
7366,491
9808,491
15343,491
6598,491
15531,491
9792,491
9794,491
6383,491
11993,491
4700,491
